,Unnamed: 0,ID,Location,Latitude,Longitude,Start_Month,Start_Year,End_Month,End_Year,Years,Percent,Code,State
246,246,68128,ALPINE,-34.4,150.5167,Nov,1962,Dec,1970,7.7,94,N,NSW
247,247,40439,ALPINE PANORAMA,-28.2333,153.2833,Aug,1969,Jan,1981,11.1,96,N,QLD
248,248,36064,ALROY,-23.5,143.4167,Jan,1915,Dec,1943,28.4,98,N,QLD
249,249,15036,ALROY DOWNS,-19.2961,136.0711,Oct,1950,May,2004,53.7,0,N,NT
250,250,58000,ALSTONVILLE POST OFFICE,-28.85,153.45,Nov,1903,Jul,1973,69.8,0,N,NSW
251,251,58131,ALSTONVILLE TROPICAL FRUIT RES,-28.8521,153.4556,Mar,1963,Jul,2011,48.0,99,N,NSW
252,252,85218,ALTENHOF (EAST TARWIN NO 1),-38.5833,146.2,Nov,1971,Nov,1978,6.8,95,N,VIC
253,253,22029,ALTHORPE ISLAND,-35.3725,136.8594,May,1968,Apr,1994,20.7,79,N,SA
254,254,17095,ALTON DOWNS,-26.1533,138.9383,Jan,1886,Aug,1939,16.5,31,N,SA
255,255,12112,ALTONA,-27.5389,119.9861,Nov,1956,Jan,2002,36.8,81,N,WA
256,256,87131,ALTONA (CITY OFFICES OPERATION,-37.8634,144.8262,Oct,1967,Feb,2020,42.5,81,N,VIC
257,257,33295,ALVA BEACH,-19.4569,147.4833,Mar,1997,Jun,2024,26.7,97,Y,QLD
258,258,33109,ALVA GLEN,-20.9,148.8,Jul,1933,Mar,1944,10.8,0,N,QLD
259,259,90146,ALVIE,-38.2333,143.5167,Mar,1936,Jul,1939,3.4,0,N,VIC
260,260,14312,ALYANGULA,-13.851,136.4159,Jan,2013,May,2014,1.3,89,N,NT
261,261,14507,ALYANGULA POLICE,-13.8483,136.4198,Feb,1970,Jun,2012,35.7,84,N,NT
262,262,40491,AMAMA,-26.3667,152.5661,Sep,1972,Apr,2001,25.5,89,N,QLD
263,263,40002,AMAMOOR,-26.3333,152.6667,Jan,1913,Sep,1946,33.0,98,N,QLD
264,264,40003,AMAMOOR FORESTRY,-26.3664,152.6236,Jan,1921,Apr,2004,82.8,99,N,QLD
265,265,14819,AMANBIDJI,-16.4322,129.6156,Oct,1950,Apr,1997,40.9,88,N,NT
266,266,10839,AMAROO,-32.9258,117.6258,Jan,1970,Jun,1997,27.5,0,N,WA
267,267,16008,AMATA AIRSTRIP,-26.1035,131.2064,Apr,1962,Mar,2015,24.9,47,N,SA
268,268,15588,AMBALINDUM,-23.3845,134.6841,Jan,1966,Dec,2023,48.8,84,N,NT
269,269,68227,AMBARVALE CLENNAM AVE,-34.0867,150.7917,Oct,1988,Dec,1991,3.3,0,N,NSW
270,270,44092,AMBATHALA HEAD STATION,-25.9675,145.3183,Jan,1907,Jul,1998,30.5,33,N,QLD
271,271,44186,AMBATHALA NO 1 BORE,-25.9,145.1667,Mar,1914,Dec,1929,15.8,0,N,QLD
272,272,44185,AMBATHALA WOOL SHED,-26.1,145.4,Mar,1914,Dec,1929,15.8,0,N,QLD
273,273,9972,AMBERGATE,-33.7333,115.3411,Nov,2000,Sep,2002,1.9,0,N,WA
274,274,40816,AMBERLEY (DNRM) TM,-27.6658,152.6989,Nov,2000,Jun,2024,23.5,99,N,QLD
275,275,40910,AMBERLEY AERO COMPARISON,-27.6294,152.7114,Sep,1997,Oct,1998,1.2,0,N,QLD
276,276,40004,AMBERLEY AMO,-27.6297,152.7111,Sep,1941,Jun,2024,82.8,0,Y,QLD
277,277,36002,AMBO STATION,-22.8103,144.4033,Jan,1892,Jan,2024,132.1,0,N,QLD
278,278,14203,AMBROOKVILLE,-13.1333,131.35,Oct,1908,May,1909,0.7,0,N,NT
279,279,15515,AMBURLA,-23.3432,133.1721,Jan,1968,Dec,2015,28.1,58,N,NT
280,280,15500,AMBURLA STUD,-23.3601,133.0032,Jan,1967,May,2007,29.9,74,N,NT
281,281,43000,AMBY,-26.5478,148.185,Aug,1900,Dec,2009,103.4,94,N,QLD
282,282,40171,AMCOR - PETRIE MILL,-27.2692,152.9839,Dec,1886,May,2013,123.8,98,N,QLD
283,283,10502,AMELUP,-34.2553,118.2214,Jun,1905,Jun,2024,119.1,0,N,WA
284,284,22800,AMERICAN RIVER,-35.7829,137.7697,Jan,1884,Jul,2019,117.4,87,N,SA
285,285,22831,AMERICAN RIVER (REDBANKS),-35.7501,137.7217,Oct,1974,Aug,2022,46.8,98,N,SA
286,286,10000,AMERY ACRES,-31.1683,117.0736,Jan,1934,Jun,2024,66.7,74,N,WA
287,287,88146,AMHERST,-37.15,143.6833,Apr,1867,May,1868,1.2,0,N,VIC
288,288,15585,AMMAROO,-21.7507,135.2382,Jan,1956,May,2024,67.9,99,N,NT
289,289,36124,AMOR DOWNS,-23.8583,144.2958,Jan,1949,Apr,2001,52.1,99,N,QLD
290,290,79000,AMPHITHEATRE,-37.2,143.4,Jan,1891,Jan,1970,76.9,97,N,VIC
291,291,48066,AMPHITHEATRE,-31.5333,145.6,Jan,1884,Dec,1920,30.3,82,N,NSW
292,292,39215,AMPTHILL TM,-24.7019,151.855,Aug,2006,May,2014,5.4,69,N,QLD
293,293,10696,AMRISTA PARK,-32.6597,118.6319,Jan,1956,Aug,2020,64.7,0,N,WA
294,294,15003,AMUNGEE MUNGEE,-16.4817,134.095,Apr,1970,Dec,2016,2.4,5,N,NT
295,295,19000,AMYTON (PINDA SECTION 63),-32.6033,138.3519,Aug,1902,Mar,1955,49.5,94,N,SA
296,296,19072,AMYTON EAST,-32.55,138.4167,Feb,1889,Jan,1937,48.0,0,N,SA
297,297,87000,ANAKIE,-37.8802,144.2623,Jan,1889,Aug,2017,127.9,99,N,VIC
298,298,35001,ANAKIE RICHARDSON ST,-23.5522,147.7461,Jan,1889,May,2024,128.8,95,N,QLD
299,299,15595,ANDADO,-25.4108,135.2906,Apr,1951,Jan,2017,32.7,50,N,NT
300,300,16065,ANDAMOOKA,-30.449,137.1692,Jul,1965,Jun,2024,59.0,0,N,SA
301,301,16071,ANDAMOOKA HOMESTEAD,-30.73,137.2,Jan,1905,Oct,1907,2.8,0,N,SA
302,302,40005,ANDERLEIGH,-26.0,152.6833,Dec,1918,Mar,1962,43.3,0,N,QLD
303,303,93000,ANDOVER,-42.35,147.5,Oct,1900,Dec,1951,46.8,91,N,TAS
304,304,21069,ANDREWS (GERALKA),-33.6184,138.5772,Apr,1957,Apr,2010,53.1,0,N,SA
305,305,23300,ANGASTON,-34.5018,139.0466,Jan,1882,Jun,2016,134.5,0,N,SA
306,306,23382,ANGASTON (MILTON PARK (CORNBRO,-34.4968,139.084,Apr,2018,Jun,2024,6.3,0,N,SA
307,307,23342,ANGASTON (THORNS),-34.5333,139.0833,Jul,1958,Dec,1962,4.5,0,N,SA
308,308,23367,ANGASTON CREEK (SALTRAMS GULLY,-34.4975,139.03,Jul,1991,Mar,1995,1.6,42,N,SA
309,309,23322,ANGASTON THE GUMS,-34.5667,139.0667,Jul,1958,Feb,1963,4.7,0,N,SA
310,310,44001,ANGELLALA DOWNS HOMESTEAD,-26.0178,147.03,Jan,1911,Dec,2023,112.0,99,N,QLD
311,311,44106,ANGELLALA POST OFFICE,-26.4167,146.8833,Sep,1912,Aug,1928,14.7,92,N,QLD
312,312,48168,ANGLEDOOL (ANGLEDOOL STATION),-29.1173,147.8993,Jan,1886,Jun,2024,138.5,0,N,NSW
313,313,48254,ANGLEDOOL (ANGLEDOOL STATION),-29.1173,147.8992,Jul,2023,Jun,2024,1.0,0,N,NSW
314,314,83095,ANGLERS REST (BUNDARRAH VALLEY,-37.0004,147.411,Aug,2009,Jun,2024,14.9,0,N,VIC
315,315,40364,ANGLESEA,-26.8,152.95,Jan,1909,Nov,1930,21.9,0,N,QLD
316,316,87001,ANGLESEA,-38.4056,144.1958,Jan,1926,Jul,2005,79.2,99,N,VIC
317,317,17003,ANGORICHINA HOSTEL,-31.1281,138.5594,Jan,1866,Nov,1977,56.7,51,N,SA
318,318,14506,ANGURUGU,-13.9833,136.4333,Oct,1921,Sep,1989,67.9,0,N,NT
319,319,9770,ANGUS DOWNS,-34.6667,117.3333,Jun,1968,Aug,1976,8.3,0,N,WA
320,320,63131,ANGUS PLACE (WOLGAN GAP),-33.3167,150.1167,Aug,1959,Nov,1982,23.2,99,N,NSW
321,321,12002,ANKETELL,-28.0272,118.8472,Aug,1915,Dec,1975,59.8,99,N,WA
322,322,9258,ANKETELL,-32.2156,115.8758,Jan,2002,Jun,2024,22.4,0,N,WA
323,323,23364,ANLABY,-34.2167,138.9667,May,1957,Oct,1977,20.5,0,N,SA
324,324,17004,ANNA CREEK,-28.8921,136.1688,Jan,1883,Jan,2024,133.4,95,N,SA
325,325,3028,ANNA PLAINS,-19.2536,121.4861,Jan,1908,Jun,2024,116.3,0,N,WA
326,326,41502,ANNADALE,-28.1167,151.2,Oct,1954,Nov,1969,15.2,0,N,QLD
327,327,46118,ANNALARA,-31.2667,144.0333,Sep,1923,Jun,1966,42.8,0,N,NSW
328,328,38027,ANNANDALE STATION,-25.3833,138.6333,Jan,1898,Aug,1924,18.4,69,N,QLD
329,329,39001,ANNANVALE,-24.1017,151.1033,Aug,1912,Nov,2009,97.3,0,N,QLD
330,330,7020,ANNEAN,-26.8764,118.1731,Jan,1887,Dec,2008,112.1,92,N,WA
331,331,14212,ANNIE RIVER,-12.7708,130.7456,Nov,1985,Jan,1999,13.2,99,N,NT
332,332,15542,ANNINGIE,-21.8481,133.1228,Oct,1941,Apr,2015,62.6,85,N,NT
333,333,15587,ANNITOWA,-21.2103,136.4749,Jan,1966,Jan,2011,38.8,86,N,NT
334,334,76000,ANNUELLO,-34.8497,142.7807,Jan,1925,Jun,2024,96.0,96,N,VIC
335,335,76001,ANNUELLO (MOSTANK),-34.8,142.75,Sep,1924,Jul,1965,40.9,0,N,VIC
336,336,8275,ANRO,-30.3678,116.2653,Jan,1982,May,2020,35.8,93,N,WA
337,337,8317,ANRO TBRG,-30.36,116.2896,Sep,2015,Jun,2024,8.8,0,N,WA
338,338,200707,ANSON BAY,-29.0167,167.9167,Jan,1970,Aug,1971,1.7,0,N,
339,339,92129,ANSONS BAY,-41.0458,148.2592,Jan,2004,May,2024,19.7,96,N,TAS
340,340,22838,ANTECHAMBER BAY (ST ALBANS),-35.8,138.0667,Jan,1934,Apr,1938,3.6,83,N,SA
341,341,15081,ANTHONY LAGOON,-17.9777,135.5322,Oct,1899,Mar,2024,112.3,90,N,NT
342,342,15137,ANTHONY LAGOON,-17.9817,135.5283,Feb,1963,Oct,1977,9.5,64,N,NT
343,343,87071,ANTHONYS CUTTING,-37.6833,144.5,Sep,1945,Feb,1973,25.0,91,N,VIC
344,344,32000,ANTIL PLAINS RAILWAY STN,-19.4333,146.8333,Mar,1949,Jan,1967,17.9,0,N,QLD
345,345,78080,ANTWERP,-36.2964,142.0243,Jan,1892,Dec,2018,116.3,91,N,VIC
346,346,14214,ANULA,-12.3933,130.8842,Dec,1977,Sep,1994,10.4,62,N,NT
347,347,34019,APIS CREEK,-23.0,149.5833,Jan,1915,Mar,1978,11.8,19,N,QLD
348,348,21121,APOINGA (WILIVERE),-33.9595,138.9328,Apr,1957,Dec,2023,66.8,0,N,SA
349,349,17006,APOLLINARIS WELL,-29.9267,138.7517,Jan,1925,Jan,1953,13.8,49,N,SA
350,350,90001,APOLLO BAY,-38.7592,143.674,Jun,1898,Jun,2024,124.3,98,N,VIC
351,351,90154,APOLLO BAY (TANYBRYN FARM),-38.6833,143.7167,Jan,1973,Mar,1975,2.2,97,N,VIC
352,352,90133,APOLLO BAY NORTH,-38.75,143.6667,Aug,1911,Mar,1927,15.3,97,N,VIC
353,353,19001,APPILA,-33.0524,138.4277,Jan,1874,Jun,2024,150.5,0,N,SA
354,354,68134,APPIN (STANHOPE),-34.2,150.7833,Dec,1888,Dec,1913,25.1,0,N,NSW
355,355,68234,APPIN (WILTON ROAD),-34.2206,150.7685,Aug,2009,Oct,2010,0.9,73,N,NSW
356,356,47001,APPIN 3,-32.4167,142.3833,Jun,1925,Jan,1961,26.5,74,N,NSW
357,357,68001,APPIN CHURCH ST,-34.2069,150.7931,Jan,1907,Jun,1997,74.2,82,N,NSW
358,358,39188,APPLE TREE CREEK,-25.4,152.2167,Jan,1914,Jun,1920,6.3,97,N,QLD
359,359,39207,APPLE TREE CREEK,-25.2342,152.2086,Apr,1972,Aug,2005,27.3,82,N,QLD
360,360,41175,APPLETHORPE,-28.6217,151.9533,Jul,1966,Jun,2024,55.2,95,Y,QLD
361,361,92001,APSLAWN,-41.9525,148.1839,Jan,1890,May,2024,115.7,86,N,TAS
362,362,79001,APSLEY,-37.0,141.1,Dec,1883,Dec,1947,63.0,98,N,VIC
363,363,94001,APSLEY (PARKI),-42.4158,147.1347,Jan,1915,May,2024,105.9,97,N,TAS
364,364,79071,APSLEY (POST OFFICE),-36.9681,141.0834,May,1953,Jun,2024,70.7,99,N,VIC
365,365,35272,AQUA PARK,-25.7736,149.7728,Jan,1982,Feb,2022,40.2,0,N,QLD
366,366,44000,ARABELLA,-26.4,146.4833,Jan,1907,Apr,1952,44.9,99,N,QLD
367,367,44082,ARABELLA 2,-26.5167,146.4667,May,1952,Dec,1971,19.6,0,N,QLD
368,368,74137,ARAJOL,-35.1167,147.0167,Jan,1904,Dec,1926,20.7,90,N,NSW
369,369,9000,ARALUEN,-32.1247,116.1025,Jun,1934,Jun,2024,55.1,61,N,WA
370,370,42090,ARALUEN,-26.1167,150.7333,Mar,1976,Aug,1985,9.3,97,N,QLD
371,371,10714,ARALUEN,-34.0,118.1,Jun,1915,Apr,1924,7.6,85,N,WA
372,372,35177,ARALUEN,-22.69,147.6658,Jan,1972,Dec,2011,33.8,85,N,QLD
373,373,69105,ARALUEN (MERRICUMBENE),-35.7333,149.8667,Sep,1970,Jun,1979,8.8,0,N,NSW
374,374,54071,ARALUEN (OAKWOOD),-29.6167,151.0833,Sep,1958,Sep,1994,12.6,35,N,NSW
375,375,69127,ARALUEN LOWER (ARALUEN RD),-35.6867,149.8382,Jun,1980,Jun,2024,43.3,98,N,NSW
376,376,69000,ARALUEN POST OFFICE,-35.65,149.8167,Sep,1891,Apr,1970,78.7,0,N,NSW
377,377,36004,ARAMAC POST OFFICE,-22.9717,145.245,Jan,1880,Jun,2024,144.4,0,N,QLD
378,378,70242,ARANDA (BINDAGA ST),-35.2572,149.0742,Jul,1971,Jun,2024,53.0,0,N,ACT
379,379,15586,ARAPUNYA,-22.2875,135.7233,Jan,1961,Mar,2007,38.2,82,N,NT
380,380,89000,ARARAT POST OFFICE,-37.2833,142.95,Sep,1861,Apr,1969,107.5,0,N,VIC
381,381,89085,ARARAT PRISON,-37.2769,142.9786,May,1969,Jun,2024,55.2,0,N,VIC
382,382,40266,ARATULA ELIZABETH ST,-27.9825,152.5475,Feb,1950,Nov,1999,49.6,99,N,QLD
383,383,81082,ARCADIA (NOORILIM PARK),-36.55,145.3,Sep,1913,Feb,1935,20.8,96,N,VIC
384,384,79072,ARCHDALE,-36.8,143.5,Dec,1887,May,1915,27.5,0,N,VIC
385,385,79092,ARCHDALE (KARA KURRACA WEST),-36.8333,143.5,Jul,1906,Dec,1910,4.5,0,N,VIC
386,386,23844,ARCHER HILL (TANDERRA PARK),-35.1667,138.9333,Mar,1983,Sep,1986,3.3,93,N,SA
387,387,31001,ARCHER POINT LIGHTHOUSE,-15.6,145.3333,May,1912,Sep,1957,45.4,0,N,QLD
388,388,27063,ARCHER RIVER ROADHOUSE,-13.4381,142.9417,Jan,1997,Apr,2024,25.9,95,N,QLD
389,389,40211,ARCHERFIELD AIRPORT,-27.5716,153.0071,Mar,1929,Jun,2024,91.8,96,Y,QLD
390,390,83000,ARCHERTON,-36.9064,146.2389,Jun,1939,Jun,2024,77.9,92,N,VIC
391,391,16093,ARCKARINGA STATION,-27.9375,134.739,Jan,1955,Jan,2018,44.1,70,N,SA
392,392,44140,ARCOONA,-26.8033,147.8742,Oct,1972,Dec,2002,27.6,91,N,QLD
393,393,35002,ARCTURUS DOWNS,-24.0344,148.4064,Jan,1895,Dec,2023,129.0,0,N,QLD
394,394,10503,ARDATH,-32.0504,118.0684,Aug,1913,Jun,2024,107.4,97,N,WA
395,395,42116,ARDEN DOWNS TM,-28.23,149.5617,Nov,2000,Jun,2024,20.7,87,N,QLD
396,396,41354,ARDENLEA,-28.8333,151.4833,Jan,1968,May,1984,16.4,0,N,QLD
397,397,44170,ARDGLEN,-27.9167,146.5,Jan,1915,Jan,1923,8.0,99,N,QLD
398,398,56000,ARDING,-30.6,151.55,Jul,1922,Sep,1954,31.8,99,N,NSW
399,399,56200,ARDING (BOOYONG),-30.5833,151.55,Feb,1970,Apr,1974,4.2,98,N,NSW
400,400,3060,ARDJORIE,-18.7667,123.6833,Jan,1966,Oct,1973,7.3,93,N,WA
401,401,74266,ARDLETHAN (MAXWELTON),-34.2336,146.8453,Jul,2003,May,2016,12.9,0,N,NSW
402,402,74268,ARDLETHAN (STRATHBOGIE),-34.1932,146.9278,Jan,1970,Apr,2024,54.3,0,N,NSW
403,403,74000,ARDLETHAN POST OFFICE,-34.357,146.9035,Jul,1909,May,2024,109.1,95,N,NSW
404,404,37072,ARDMORE STATION,-21.6478,139.1832,Jan,1915,Jul,2003,39.1,44,N,QLD
405,405,45001,ARDOCH,-27.4333,144.1167,Jan,1890,May,1951,40.0,65,N,QLD
406,406,22000,ARDROSSAN,-34.4228,137.9175,Jan,1880,Sep,2020,140.8,0,N,SA
407,407,44216,ARDROSSAN,-28.3178,148.5106,May,1999,Sep,2004,4.8,89,N,QLD
408,408,22032,ARDROSSAN (MULARA),-34.5679,137.8225,Mar,1969,Apr,2014,42.1,93,N,SA
409,409,22033,ARDROSSAN (VITANA),-34.4724,137.885,Mar,1969,May,2024,55.2,0,N,SA
410,410,22021,ARDROSSAN (WINULTA),-34.2782,137.8607,Sep,1890,Dec,2021,131.3,0,N,SA
411,411,44108,ARDROY,-27.3833,147.1167,Jan,1968,Oct,1975,7.8,0,N,QLD
412,412,35003,ARDURAD,-23.8825,148.9642,Apr,1934,Oct,2023,73.1,82,N,QLD
413,413,78048,AREEGRA,-36.3,142.6,Jul,1888,Jun,1931,43.0,0,N,VIC
414,414,8273,ARENA,-29.3586,115.4503,Jul,1980,Jun,2024,44.0,0,N,WA
415,415,15583,AREYONGA,-24.0732,132.2712,Jan,1952,Jun,2001,40.3,81,N,NT
416,416,15589,AREYONGA WELFARE SETTLEMENT,-24.0667,132.2667,Jan,1966,Apr,1975,7.3,79,N,NT
417,417,15584,ARGADARGADA,-21.6743,136.6654,Nov,1968,Jun,2016,43.7,92,N,NT
418,418,72164,ARGALONG (CANYA),-35.3214,148.4642,Jul,1997,May,1998,0.9,0,N,NSW
419,419,72152,ARGALONG (SANDY CREEK),-35.317,148.433,Dec,2000,Jun,2024,20.2,85,N,NSW
420,420,72003,ARGALONG (THE FARM),-35.3083,148.4117,Aug,1900,Jul,1996,92.8,97,N,NSW
421,421,74001,ARGOON,-34.9,145.9,Jan,1891,Sep,1958,67.8,0,N,NSW
422,422,2064,ARGYLE AERODROME,-16.638,128.4516,Jan,1985,Jun,2024,39.1,99,Y,WA
423,423,2001,ARGYLE DOWNS,-16.5039,128.9173,Jan,1890,Apr,2019,120.4,93,N,WA
424,424,74231,ARIAH PARK (TRICKETTDALE),-34.5333,147.3,Nov,1968,Apr,1975,6.4,99,N,NSW
425,425,74239,ARIAH PARK (YARRANJERRY),-34.4667,147.05,Apr,1896,Jul,1903,7.0,95,N,NSW
426,426,74002,ARIAH PARK POST OFFICE,-34.3479,147.2208,May,1903,Aug,2023,119.5,99,N,NSW
427,427,29002,ARIZONA,-19.5319,141.3531,Jan,1947,Mar,2007,51.8,86,N,QLD
428,428,35265,ARIZONA,-23.1125,149.1958,Oct,1982,Jun,2006,22.4,94,N,QLD
429,429,30004,ARJUNA STATION,-21.0167,143.4,Sep,1914,Jan,1956,41.4,0,N,QLD
430,430,18000,ARKARINGA,-33.205,137.1867,Jan,1938,Jul,1955,17.6,0,N,SA
431,431,9841,ARKAROOLA,-35.0111,117.6425,Jan,1974,Oct,1994,20.8,0,N,WA
432,432,17099,ARKAROOLA,-30.311,139.3357,Jan,1938,Jun,2024,86.2,0,N,SA
433,433,63149,ARLAMONT,-33.7,149.9333,Aug,1959,Nov,1969,10.3,0,N,NSW
434,434,16070,ARLCOODABY,-31.145,134.9667,Jan,1894,Feb,1903,8.0,87,N,SA
435,435,15594,ARLTUNGA,-23.4564,134.6849,Oct,1900,Jun,2024,79.9,65,N,NT
436,436,9001,ARMADALE,-32.1303,116.0053,Jan,1901,Jan,2019,117.5,99,N,WA
437,437,9082,ARMADALE TRAVELLERS ARMS HOTEL,-32.3,116.15,Mar,1923,Nov,1926,3.8,0,N,WA
438,438,56219,ARMIDALE (AMAROO RD),-30.5154,151.5324,Jan,2007,Sep,2009,2.6,94,N,NSW
439,439,56068,ARMIDALE (BELHAVEN),-30.3793,151.7521,Feb,1961,Nov,2003,40.8,95,N,NSW
440,440,57007,ARMIDALE (FORGLEN),-30.45,151.9167,Jan,1937,Dec,1975,38.7,99,N,NSW
441,441,57048,ARMIDALE (GARA),-30.5833,151.8167,May,1961,Oct,1974,13.0,96,N,NSW
442,442,57092,ARMIDALE (GIRRAKOOL),-30.3667,151.9667,Jan,1965,Aug,1974,9.7,0,N,NSW
443,443,57034,ARMIDALE (GOOYONG),-30.45,151.8167,Feb,1961,Feb,1984,23.0,0,N,NSW
444,444,57088,ARMIDALE (HERBERT PARK),-30.4167,151.8167,Jan,1930,Dec,1935,6.0,0,N,NSW
445,445,57106,ARMIDALE (LOCH ABBA),-30.39,151.815,May,1976,Dec,2010,28.8,83,N,NSW
446,446,56002,ARMIDALE (RADIO STATION 2AD),-30.5167,151.6681,Dec,1857,Jun,1997,134.5,96,N,NSW
447,447,56191,ARMIDALE (TILBUSTER),-30.45,151.6833,Feb,1966,Nov,1974,7.7,87,N,NSW
448,448,56069,ARMIDALE (TIVERTON),-30.6479,151.7463,Feb,1961,Jul,2009,39.3,81,N,NSW
449,449,56037,ARMIDALE (TREE GROUP NURSERY),-30.5243,151.6716,Jun,1997,Jun,2024,27.1,0,N,NSW
450,450,56070,ARMIDALE (WYNDELLA),-30.4167,151.5667,May,1961,Jun,1969,7.1,87,N,NSW
451,451,56238,ARMIDALE AIRPORT AWS,-30.5273,151.6158,Jun,1994,Jun,2024,29.5,98,Y,NSW
452,452,56003,ARMIDALE FOREST,-30.5,151.6,Jan,1929,Jan,1954,25.1,0,N,NSW
453,453,29083,ARMRAYNALD STATION,-17.6595,139.7565,Jan,1970,Jan,2021,46.7,91,N,QLD
454,454,36100,ARNO,-24.6994,143.7331,Jan,1911,May,1989,78.4,0,N,QLD
455,455,18001,ARNO BAY,-33.9118,136.5697,Aug,1907,Jun,2024,116.9,0,N,SA
456,456,67049,ARNOLD GROVE,-33.4,151.2,Jan,1889,Dec,1918,30.0,0,N,NSW
457,457,45028,ARRABURY STATION,-26.7614,141.0194,Jan,1914,Dec,2006,89.9,97,N,QLD
458,458,8299,ARRADALE,-29.1103,115.3173,Nov,2001,Jun,2024,22.6,0,N,WA
459,459,59132,ARRAWARRA CARAVAN PARK,-30.0611,153.1944,Sep,1986,Mar,1992,5.3,94,N,NSW
460,460,54001,ARRAWATTA (INVERELL),-29.7,151.1,Mar,1907,Jan,1951,36.2,82,N,NSW
461,461,36005,ARRILALAH TELEGRAPH OFF,-23.6833,143.8833,Jul,1910,Jan,1984,63.2,86,N,QLD
462,462,8185,ARRINO,-29.4,115.6,Jun,1897,Dec,1942,37.6,82,N,WA
463,463,53061,ARRORAMIE LOWER,-30.75,149.6,Aug,1889,Jun,1914,24.8,0,N,NSW
464,464,17008,ARROWIE,-30.8536,139.2933,Dec,1876,Oct,1949,72.0,99,N,SA
465,465,8158,ARROWSMITH,-29.55,115.0667,Nov,1933,Jul,1946,9.0,71,N,WA
466,466,30074,ARTESIAN DOWNS STATION,-20.4775,142.625,Jun,1968,Dec,1994,24.9,94,N,QLD
467,467,91117,ARTHUR RIVER,-41.05,144.6667,Jan,1957,Sep,1968,10.8,91,N,TAS
468,468,10505,ARTHUR RIVER,-33.3392,117.035,Jan,1891,Jul,2021,125.6,96,N,WA
469,469,91345,ARTHUR RIVER (GARDINER STREET),-41.0558,144.6653,Dec,2004,Sep,2012,7.8,0,N,TAS
470,470,91261,ARTHUR RIVER PARK,-41.0906,144.9664,Dec,1989,Feb,1993,2.4,74,N,TAS
471,471,86150,ARTHURS CREEK,-37.6,145.2,Dec,1907,Feb,1929,18.6,87,N,VIC
472,472,96048,ARTHURS LAKE (DAM SITE),-42.0333,146.9333,Feb,1962,Dec,1963,1.9,0,N,TAS
473,473,96047,ARTHURS LAKE (NORTH END),-41.95,146.9667,Jun,1944,Mar,1949,3.4,71,N,TAS
474,474,96000,ARTHURS LAKE (UPPER),-41.9833,146.9667,Nov,1916,Nov,1952,35.0,97,N,TAS
475,475,96030,ARTHURS LAKE NO 2,-41.9667,146.9167,Jan,1953,Oct,1962,9.2,93,N,TAS
476,476,96050,ARTHURS LAKE PUMP STATION,-41.9897,146.8603,Oct,1966,Nov,1993,27.2,0,N,TAS
477,477,22039,ARTHURTON (LOWANDALE),-34.2975,137.7126,Jan,1959,Nov,2018,59.9,0,N,SA
478,478,65000,ARTHURVILLE (CRAMOND),-32.4975,148.7488,Nov,1888,May,2024,134.8,99,N,NSW
479,479,11029,ARUBIDDY,-31.8097,125.9267,Jun,1964,Oct,2016,52.3,0,N,WA
480,480,47002,ARUMPO,-33.75,142.9,Jan,1880,Jun,1966,84.6,98,N,NSW
481,481,74138,ARUNDEL,-35.9,146.6,Jan,1889,Dec,1936,48.0,0,N,NSW
482,482,9501,ARUNDEL,-34.4736,117.48,Jun,1912,Aug,2019,101.1,94,N,WA
483,483,97045,ARVE VALLEY (ARVE ROAD),-43.1406,146.7914,Mar,1954,May,2024,69.7,99,N,TAS
484,484,2006,ASCOT,-15.5,128.25,Oct,1910,Sep,1921,11.0,0,N,WA
485,485,40339,ASCOT,-27.4,153.1,Sep,1898,Aug,1930,32.0,0,N,QLD
486,486,23701,ASHBOURNE,-35.3114,138.7517,Sep,1886,Oct,1985,95.3,96,N,SA
487,487,86276,ASHBURTON,-37.8667,145.0833,Jan,1948,May,1950,2.4,0,N,VIC
488,488,7119,ASHBURTON DOWNS,-23.3856,117.0322,Jan,1920,Jan,2018,82.3,84,N,WA
489,489,66000,ASHFIELD BOWLING CLUB,-33.885,151.1344,Jan,1894,Mar,2012,106.6,90,N,NSW
490,490,54054,ASHFORD (ALMOND BANK),-29.45,151.2333,Sep,1958,Dec,1964,6.3,0,N,NSW
491,491,54043,ASHFORD (BEAUMONT),-29.357,151.1432,Jan,1946,Apr,2024,76.3,97,N,NSW
492,492,54046,ASHFORD (BURRABOGIE),-29.3992,151.4107,Jan,1959,May,2024,65.3,0,N,NSW
493,493,54053,ASHFORD (COOLENDOON),-29.45,151.1667,Sep,1958,Jun,1979,20.8,0,N,NSW
494,494,54051,ASHFORD (EGREMONT),-29.4167,151.15,Jan,1959,Mar,1977,18.1,99,N,NSW
495,495,54041,ASHFORD (NORWOOD),-29.25,151.05,Jan,1959,Oct,1979,20.8,0,N,NSW
496,496,54055,ASHFORD (SABRINA),-29.4017,151.2033,Aug,1958,Dec,1987,29.4,0,N,NSW
497,497,54045,ASHFORD (SPRINGVALE),-29.3411,151.2894,Sep,1958,Dec,2020,60.4,97,N,NSW
498,498,54002,ASHFORD (SUNHAVEN HOSTEL),-29.3196,151.0916,Mar,1901,Dec,2007,101.2,95,N,NSW
